DISTRITO	ESTADO	LONGITUDE	LATITUDE
GONÇALVES DIAS	MARANHÃO	-44.3059065359375	-5.14395556946104
RUI BARBOSA	MARANHÃO	-44.0252504673091	-5.02699114904187
BAIXÃO DO PARÁ	MARANHÃO	-44.003900026923	-5.03594292801643
OLHO D'ÁGUA SECO	MARANHÃO	-44.0206636910632	-5.10330252771535
CARACOL	MARANHÃO	-44.1787992150139	-5.12320488162411
DIVINÓPOLIS	MARANHÃO	-44.0061066997812	-5.14657412300699
CHAPADINHA	MARANHÃO	-44.13945328966	-5.10417255552861
CENTRO DO ABRÃO	MARANHÃO	-44.1677962991649	-5.16417802795881
JACARÉ	MARANHÃO	-44.1885658937174	-5.2080280628122
CENTRO DOS PRETOS	MARANHÃO	-44.2337635921836	-5.21011877142541
LAGOINHA DO IVANI	MARANHÃO	-44.2554057374098	-5.27361071750259
CLAUDINHO	MARANHÃO	-44.2737162221582	-5.30379125172603
CRUZ	MARANHÃO	-44.3522455716593	-5.26617678375967
PATIOBA	MARANHÃO	-44.3593255615133	-5.23467284963536
JAPÃOZINHO	MARANHÃO	-44.3066320958904	-5.25027719025786
NELINHO	MARANHÃO	-44.2628675892193	-5.21551346743036
GOVERNADOR ARCHER	MARANHÃO	-44.2757565261253	-5.02538782392684
CENTRO DAS CANAS	MARANHÃO	-44.1926312582068	-5.02977234540991
CENTRO DA LAGOA	MARANHÃO	-44.2491968700695	-4.99225455812029
POÇO VERDE	MARANHÃO	-44.199145478866	-5.07938139590022
CENTRO DOS ROSA	MARANHÃO	-44.3415863117982	-5.11547151683638
GOVERNADOR EDISON LOBÃO	MARANHÃO	-47.3689358390373	-5.74741173851254
BANANAL	MARANHÃO	-47.3935249885431	-5.65550286632892
AGROVILA DO PA GAMELEIRA MATÕES	MARANHÃO	-47.2725188090908	-5.65953167241854
AGROVILA DO PA VILA PALMARES	MARANHÃO	-47.1651587490391	-5.72782855211419
RIBEIRÃOZINHO DA ROÇA	MARANHÃO	-47.3623022079114	-5.80110377226846
GOVERNADOR EUGÊNIO BARROS	MARANHÃO	-44.2469626460204	-5.32249100152954
SOCORRO	MARANHÃO	-44.1523437152743	-5.34772046707231
AGRICOLÂNDIA	MARANHÃO	-44.0231321560781	-5.33486261096978
CACIMBÃO	MARANHÃO	-44.0551299580361	-5.39389733257156
PATRIMÔNIO	MARANHÃO	-43.9659029010103	-5.32870913702035
SANTA ROSA	MARANHÃO	-43.8872429752715	-5.33888825976706
MONTEVIDÉO	MARANHÃO	-43.8799984106943	-5.40033260830486
DESCONSOLO	MARANHÃO	-43.8652639364406	-5.43936284789996
LAGOA DE OURO	MARANHÃO	-44.1584710094179	-5.45581199084428
SÃO PEDRO	MARANHÃO	-44.2101571032426	-5.4416356718226
CANAÃ	MARANHÃO	-44.211352450151	-5.36554029507188
SÃO LUISINHO	MARANHÃO	-44.2546534337744	-5.38555672576478
CENTRO DO PORFIRO	MARANHÃO	-44.2688002746898	-5.35386737901284
CENTRO COCO	MARANHÃO	-43.9548002231107	-5.46808451758615
SANTA MARIA	MARANHÃO	-43.9565689363859	-5.44363487386914
SANTA CRUZ	MARANHÃO	-43.9897220253299	-5.39309306082382
GOVERNADOR LUIZ ROCHA	MARANHÃO	-44.0708873355169	-5.47286468491781
SÃO FÉLIX	MARANHÃO	-44.1313329889624	-5.49172605995059
SANTO ANTÔNIO	MARANHÃO	-44.1216099586259	-5.58920319498705
SÃO JOÃO DA MATA	MARANHÃO	-44.1467874723849	-5.51795676540245
PORTO ALEGRE	MARANHÃO	-44.2081448523094	-5.46695758719069
GOVERNADOR NEWTON BELLO	MARANHÃO	-45.6745017970092	-3.42970471990357
LONDRINA	MARANHÃO	-45.6766052933941	-3.46356123940991
SANTA MARIA DO CABEÇA	MARANHÃO	-46.0504548833057	-3.40984860927685
SÍTIO NOVO	MARANHÃO	-46.0682614463412	-3.3917214581551
SANTA LÚCIA	MARANHÃO	-45.9247080984374	-3.36433600128506
EBENEZER	MARANHÃO	-45.8962461555417	-3.31361622756362
AGROVILA DO PA VILA SANTA LÚCIA	MARANHÃO	-45.7309855427337	-3.44335762701995
BARRACÃO DE MADEIRA	MARANHÃO	-45.9974115541296	-3.42763677639386
UNIÃO	MARANHÃO	-46.1565138079053	-3.44026586629561
SÃO RAIMUNDO	MARANHÃO	-46.0899062408668	-3.39970048320338
DOIS IRMÃOS	MARANHÃO	-46.2694589917869	-3.46640049019778
GOVERNADOR NUNES FREIRE	MARANHÃO	-45.8814811327942	-2.13496236
FAIXA DO CLÓVIS	MARANHÃO	-45.8279601714273	-2.00694818487573
AGROVILA DO PA VILA UNIÃO	MARANHÃO	-45.7396760384824	-2.03821962092463
SANTO ANTÔNIO	MARANHÃO	-45.7294001175397	-2.15241953251896
VILA NOVA	MARANHÃO	-45.7932721995048	-2.14652677682429
TRÊS RAÍZES	MARANHÃO	-45.7963627805418	-2.1538424601705
COCAL	MARANHÃO	-45.8799446580366	-2.01181798428016
C R ALMEIDA	MARANHÃO	-45.8379875814301	-1.96534622251306
AGROVILA DO PA PORTÃO	MARANHÃO	-45.824169253126	-1.91448368496289
VILA BOA ESPERANÇA	MARANHÃO	-45.7767670863523	-1.93659429914608
AGROVILA DO PA FAIXA SÃO SEBASTIÃO	MARANHÃO	-45.819858792123	-2.05633321358681
AGROVILA DO PA SÃO JORGE	MARANHÃO	-45.7913785933792	-2.05313942495808
GRAÇA ARANHA	MARANHÃO	-44.33579125992	-5.40482121305463
CUNDURU	MARANHÃO	-44.3395661879041	-5.46787024947514
CRIOLI DA SINHÁ	MARANHÃO	-44.3952029147784	-5.41024410898155
CENTRO DO HERMÍNIO	MARANHÃO	-44.3388938556434	-5.3577112402542
SANTA LUZIA DAS MATAS	MARANHÃO	-44.2599273547476	-5.43217970278681
BARROSO	MARANHÃO	-44.2885477385986	-5.42455282993604
GRAJAÚ	MARANHÃO	-46.1423956359934	-5.81854843133104
ALDEIA INDÍGENA MORRO BRANCO	MARANHÃO	-46.1290920256416	-5.82251386966957
REMANSO	MARANHÃO	-45.9885638135809	-5.74433303456647
PAU FERRADO	MARANHÃO	-45.9262265352325	-5.51243213496271
FLORES	MARANHÃO	-45.9259988905173	-5.45399192722186
ALTO DO COCO	MARANHÃO	-45.8229280768149	-5.43593321712779
ALDEIA INDÍGENA VELHA	MARANHÃO	-45.8759244188973	-5.5111005093731
SABONETE	MARANHÃO	-45.7237322769414	-5.59496320443292
ALTO BRASIL	MARANHÃO	-45.7695468355461	-5.62090093323656
ALDEIA BACURIZINHO	MARANHÃO	-45.9751231941838	-5.86368587265839
ALDEIA INDÍGENA IPU	MARANHÃO	-45.9754706572427	-5.8421431630036
ALDEIA INDÍGENA BANANAL	MARANHÃO	-45.5996140032436	-5.91470070656468
ALDEIA INDÍGENA CAPINZAL	MARANHÃO	-45.6168141127444	-5.93470158604107
ALDEIA INDÍGENA SANTA RITA	MARANHÃO	-45.6390781962979	-5.9587050280234
ALDEIA INDÍGENA APERTADO NOVO	MARANHÃO	-45.6776692877359	-5.96158626335701
ALDEIA TABOCA	MARANHÃO	-45.6980125553943	-5.96577715111498
ALDEIA INDÍGENA BURITIRANA	MARANHÃO	-45.7164349994971	-5.96970610838808
ALDEIA INDÍGENA GAMELEIRA	MARANHÃO	-45.7306665558419	-5.97346044533793
ALDEIA INDÍGENA PAPAGAIO	MARANHÃO	-45.753192577541	-5.97730209244941
ALDEIA INDÍGENA CHAPADINHA	MARANHÃO	-45.7665510322695	-5.9897874455617
ALDEIA INDÍGENA NOVA	MARANHÃO	-45.7709165403508	-6.00270934948212
ALDEIA INDÍGENA COCAL GRANDE	MARANHÃO	-45.9703966009489	-5.87790526112522
ALDEIA INDÍGENA COCALINHO	MARANHÃO	-45.981283776796	-5.89180378348315
ALDEIA INDÍGENA TALHADO	MARANHÃO	-45.9772881796784	-5.90946099022013
ALDEIA INDÍGENA SAPUCAIA	MARANHÃO	-45.8808557723392	-5.79275193568065
ALDEIA INDÍGENA DA PEDRA	MARANHÃO	-45.8744896005427	-5.86838246286505
ALDEIA INDÍGENA LAGOA COMPRIDA	MARANHÃO	-45.8554821136145	-5.86340431152672
ALDEIA INDÍGENA PLANÍCIE	MARANHÃO	-45.91793528495	-5.87082628261297
ALDEIA OLHO D'ÁGUA	MARANHÃO	-45.8912130085072	-5.88448904066487
ALDEIA ITAQUATIARA	MARANHÃO	-45.8671939910425	-5.98408561336188
AGROVILA DO PA IMBURUÇU-PEDRA DE PAU	MARANHÃO	-46.063375008332	-5.98981401687386
ALDEIA INDÌGENA CHAPADINHA DA MA-006	MARANHÃO	-46.1052432110712	-5.8330103898513
AGROVILA DO PA SANTO ANTÔNIO	MARANHÃO	-46.4436436823295	-5.40604745994203
ALDEIA INDÍGENA TAMARINDO	MARANHÃO	-45.9694588523709	-5.83074123012565
ALDEIA INDÍGENA NOVA MANGUEIRA	MARANHÃO	-45.9699112482996	-5.86988229720964
ALDEIA INDÍGENA PLANALTO	MARANHÃO	-45.90354390199	-5.87851978922676
ALDEIA INDÍGENA SABONETE	MARANHÃO	-45.8668725013308	-5.96868817706667
ALDEIA INDÍGENA CABOCLO	MARANHÃO	-45.8319900063863	-5.96669821791649
ALDEIA INDÍGENA BURITIZAL	MARANHÃO	-45.7454219731564	-5.97433354695417
ALDEIA INDÍGENA SÍTIO	MARANHÃO	-45.6261437256746	-5.94483268012862
SÃO PEDRO DOS CACETES	MARANHÃO	-45.7506136627849	-5.48962621634709
GUIMARÃES	MARANHÃO	-44.5977464563371	-2.13507715838452
BAIACU-AÇU	MARANHÃO	-44.6277458710819	-2.18081399829855
MAÇARICO	MARANHÃO	-44.6961814486951	-2.11434260925156
PRATA	MARANHÃO	-44.6794393668491	-2.08324592307308
DAMÁSIO	MARANHÃO	-44.5985444178042	-2.07242998797537
CARAPIRA	MARANHÃO	-44.5664919891886	-2.06732994376289
JENIPAÚBA	MARANHÃO	-44.5442348924359	-2.07461356112703
PUCA	MARANHÃO	-44.5269487288567	-2.05835883964725
HUMBERTO DE CAMPOS	MARANHÃO	-43.4650921443146	-2.59122397226084
RAMPA	MARANHÃO	-43.6003992452235	-2.654193189893
AXUÍ	MARANHÃO	-43.6796173191338	-2.57504894509678
SANTA CLARA	MARANHÃO	-43.5029560825836	-2.48930138090953
CEDRO	MARANHÃO	-43.5536386652801	-2.50781963880384
CARRAPATAL	MARANHÃO	-43.6743697350426	-2.36996900340442
FLEXEIRAS	MARANHÃO	-43.6112199769677	-2.65155612106708
SERRARIA	MARANHÃO	-43.5333658226147	-2.79102513332252
PERIÁ	MARANHÃO	-43.453685175752	-2.63222652551504
SÃO JOÃO	MARANHÃO	-43.5324549985525	-2.77582552585949
PORTO DA ROÇA	MARANHÃO	-43.6890418782261	-2.54368988368355
ICATU	MARANHÃO	-44.06584846864	-2.77482786309925
QUARTÉIS	MARANHÃO	-44.0260076399101	-2.76933300171462
RIBEIRA	MARANHÃO	-44.0170450907274	-2.71184231442726
MATA	MARANHÃO	-44.0004881877437	-2.67703525184635
JUÇATUBA	MARANHÃO	-44.0132738952037	-2.68050275481884
ITATUABA	MARANHÃO	-43.9515915461941	-2.67119932968486
SERTÃOZINHO	MARANHÃO	-43.8989607568578	-2.60826593390909
SALGADO	MARANHÃO	-43.8710773991472	-2.67635061033809
SANTA MARIA	MARANHÃO	-43.9925208819778	-2.63868094653394
MOINHO	MARANHÃO	-44.008677908527	-2.73855959112285
ITAPERA	MARANHÃO	-43.7745764384849	-2.56409176252092
MAMUNÃ	MARANHÃO	-43.7865134290147	-2.55457133002538
IGARAPÉ DO MEIO	MARANHÃO	-45.1833277021706	-3.63670852186543
SÃO VICENTE	MARANHÃO	-45.0573786327589	-3.58430562561856
RITA	MARANHÃO	-45.1105397488116	-3.57025383409254
AGROVILA DO PA VILA RIACHÃO	MARANHÃO	-45.0190013480493	-3.59380351034288
PURAQUEU	MARANHÃO	-45.0317129581916	-3.58749855391534
AGROVILA DO PA TOARI	MARANHÃO	-45.0533290595579	-3.67059938830995
LAJE COMPRIDA	MARANHÃO	-45.0889212481615	-3.72065556502185
AGROVILA DO PA GOIABA	MARANHÃO	-45.1253231550826	-3.69409061549182
AGROVILA DO PA DIAMANTE NEGRO	MARANHÃO	-45.1546998428959	-3.62019755534891
SÃO BENEDITO	MARANHÃO	-45.1217523551318	-3.60606021426489
IGARAPÉ GRANDE	MARANHÃO	-44.8674033458603	-4.66085380623745
CARIRI	MARANHÃO	-44.920359799779	-4.67031761799479
JENIPAPO	MARANHÃO	-44.8542797777935	-4.60963174624035
CENTRO DO MILITÃO	MARANHÃO	-44.8044010166341	-4.56014859902275
SANTO ANTÔNIO DOS VIEIRAS	MARANHÃO	-44.8170328369783	-4.69785788844823
IMPERATRIZ	MARANHÃO	-47.4798108057682	-5.52652402518114
LAGOA VERDE	MARANHÃO	-47.4690947934627	-5.43193988353053
CAMAÇARI	MARANHÃO	-47.4224002253749	-5.46769809992361
VILA CHICO DO RÁDIO	MARANHÃO	-47.4686345078204	-5.4376192434244
CENTRO NOVO	MARANHÃO	-47.4588304634022	-5.4380451994072
OLHO D'ÁGUA DOS MARTINS	MARANHÃO	-47.5940301615914	-5.33580537839475
COQUELÂNDIA	MARANHÃO	-47.6554686114119	-5.32441923565652
PETROLINA	MARANHÃO	-47.7341436833455	-5.26489912799387
SÃO FÉLIX	MARANHÃO	-47.6484016750148	-5.30147465277126
AGROVILA DO PA ITACIRA VILA CONCEIÇÃO I	MARANHÃO	-47.55253406099	-5.28948019465459
AGROVILA DO PA ITACIRA: VILA CONCEIÇÃO II	MARANHÃO	-47.51682876534	-5.27260035057921
MIL E SETECENTOS	MARANHÃO	-47.511559932043	-5.2382079262954
VILA SÃO JOÃO	MARANHÃO	-47.4710152866394	-5.42567358715981
AGROVILA DO PA SOL BRILHANTE - VILA II	MARANHÃO	-47.6823164821593	-5.1641654918552
VILA DAVI	MARANHÃO	-47.4336720759917	-5.59804491956004
ITAIPAVA DO GRAJAÚ	MARANHÃO	-45.792682503469	-5.1445822617698
GALILÉIA	MARANHÃO	-45.6113945845029	-5.05404672912573
GARROTA	MARANHÃO	-45.5607998631419	-5.13331038675009
CALUMBI	MARANHÃO	-45.6180476415337	-5.12757817532023
LAGOA REDONDA	MARANHÃO	-45.6583040140627	-5.14401609653709
CRIOLI	MARANHÃO	-45.7659778310535	-5.25100421000769
GAVIÃO	MARANHÃO	-45.8166965036972	-5.28838459510915
CRIOLIZINHO	MARANHÃO	-45.8418139984129	-5.37788051142171
LAGOA DO ENCONTRO	MARANHÃO	-45.395207761255	-5.04727981038054
JATOBÁ	MARANHÃO	-45.8186621424647	-5.1856726059836
JENIPAPO DOS JONAS	MARANHÃO	-45.4289174712167	-5.12141975425792
ALDEIA INDÍGENA MACACOS	MARANHÃO	-45.9819074682987	-5.33897993519634
ALDEIA INDÍGENA PAU FERRADO	MARANHÃO	-45.9654864264476	-5.34011381818216
ALDEIA INDÍGENA MANGUEIRA JURUÁ	MARANHÃO	-45.9435390319819	-5.3516642203825
ALDEIA INDÍGENA SUMAÚMA	MARANHÃO	-45.9249932522224	-5.36198607678294
ALDEIA INDÍGENA JURUÁ	MARANHÃO	-45.9009800920932	-5.38341598596836
ALDEIA INDÍGENA URUCU	MARANHÃO	-45.8793393668297	-5.39926106737467
ITAPECURU MIRIM	MARANHÃO	-44.354263390434	-3.39904548011184
SANTA ROSA	MARANHÃO	-44.4089100922056	-3.27744287904347
COLOMBO	MARANHÃO	-44.4976171305934	-3.3891472394981
ENTRONCAMENTO	MARANHÃO	-44.4399266136951	-3.33072457450355
BARRIGUDA	MARANHÃO	-44.3261945387209	-3.32474432159898
PA PADRE ZOZIMO	MARANHÃO	-44.0669776708682	-3.40584769022503
LEITE	MARANHÃO	-44.0871163863213	-3.4828978809574
GUANARÉ	MARANHÃO	-44.3913902581257	-3.43635220273097
AGROVILA DO PA ÁGUA PRETA	MARANHÃO	-44.4108631977431	-3.4401041955495
CAMPESTRE	MARANHÃO	-44.5767983749328	-3.45312905047992
TINGIDOR	MARANHÃO	-44.0666571351424	-3.27638165770972
AGROVILA DO PA ALTO DA ESPERANÇA	MARANHÃO	-44.0789608145629	-3.27329386668286
SÃO FRANCISCO	MARANHÃO	-44.3904034837522	-3.25915961984564
PEDRAS	MARANHÃO	-44.079634139491	-3.23546527966273
ITINGA DO MARANHÃO	MARANHÃO	-47.5279099637574	-4.45500399844588
CAJUAPARA	MARANHÃO	-47.4903055334982	-4.56513231923699
PAULISTÃO	MARANHÃO	-47.5055036678798	-4.48966368043359
AGROVILA DO PA VILA BANDEIRANTE	MARANHÃO	-47.2846110036964	-4.09205339245578
AGROVILA DO PA ÁGUA FRIA	MARANHÃO	-47.246493913613	-4.08524688507801
AGROVILA DO PA SANTA IZABEL	MARANHÃO	-47.1952420933213	-4.03343416715936
AGROVILA DO PA VILA IPANEMA	MARANHÃO	-47.0086025301164	-3.96375218222304
AGROVILA DO PA VAVALÂNDIA	MARANHÃO	-47.1006794599965	-3.87617320879539
AGROVILA DO PA CASA BRANCA	MARANHÃO	-47.1690914875308	-4.14352386514341
JATOBÁ	MARANHÃO	-44.2199147698158	-5.81966693677504
PULGA	MARANHÃO	-44.201215556891	-5.81432091740255
CACHIMBO	MARANHÃO	-44.2981254966555	-5.90515218089871
TABOCA DA ONÇA	MARANHÃO	-44.3618909174014	-5.91014823973505
LAGOA DA SERRA	MARANHÃO	-44.4557350834836	-5.82962317262705
CENTRO DO AXIXÁ	MARANHÃO	-44.3701912967976	-5.80948697163477
BAIXÃO DO CENTRÃO	MARANHÃO	-44.3750511899842	-5.79576911419825
JENIPAPO DOS VIEIRAS	MARANHÃO	-45.6333791074203	-5.36942492643339
JACAREZINHO	MARANHÃO	-45.6081857997302	-5.29765427382708
JACARÉ	MARANHÃO	-45.5926913577504	-5.2905022892263
VALÉRIO	MARANHÃO	-45.6884374852837	-5.25713517869206
LAGOA DO COCO	MARANHÃO	-45.6816617726565	-5.19965245186286
PEBA	MARANHÃO	-45.6044061526122	-5.22603392804215
CINTURÃO	MARANHÃO	-45.5338755637946	-5.33234206424599
ALDEIA SÃO PEDRO	MARANHÃO	-45.4883243004636	-5.62526320869217
ALDEIA JUREMA	MARANHÃO	-45.609778482408	-5.54245660914075
ALDEIA LAGOA COMPRIDA	MARANHÃO	-45.7044238314491	-5.30602454241541
ALDEIA COQUINHO	MARANHÃO	-45.6532929674992	-5.56368798043253
ALDEIA MUÇUM	MARANHÃO	-45.5900743013347	-5.52751341874462
COPAÍBA	MARANHÃO	-45.4968947886981	-5.47162393205642
JENIPAPO DOS JONAS	MARANHÃO	-45.4314442314423	-5.12604301092559
SABONETE	MARANHÃO	-45.5064017672964	-5.15145737797969
COQUINHO	MARANHÃO	-45.5155166662357	-5.19759187357122
JOÃO LISBOA	MARANHÃO	-47.4050361497684	-5.45366294155917
CENTRO DOS CARLOS	MARANHÃO	-47.3553239901284	-5.39277831746437
PINDORAMA	MARANHÃO	-47.3481276520051	-5.39153343185066
CAPEMBA D'ÁGUA	MARANHÃO	-47.203671716005	-5.23516830603226
BOM LUGAR	MARANHÃO	-47.3730854191573	-5.33561667025644
MUSSAMBÊ	MARANHÃO	-47.1325268551096	-5.14262086413809
JOSELÂNDIA	MARANHÃO	-44.6991525645005	-4.97269332894745
CANAS	MARANHÃO	-44.7468559164678	-4.91831853562625
CAZUZA	MARANHÃO	-44.6705481354379	-4.88258700921127
SERRINHA	MARANHÃO	-44.6825345593781	-5.01723690700453
SANTA MARIA	MARANHÃO	-44.6817204917058	-4.92933312878769
TANQUE	MARANHÃO	-44.7627525462434	-5.0711499882105
NOVA VIDA	MARANHÃO	-44.7702588915504	-5.03862035056161
SOLTA	MARANHÃO	-44.8523289206849	-4.9736376957702
SÃO JOAQUIM	MARANHÃO	-44.816973704214	-4.93270124876872
LAMBEDOR	MARANHÃO	-44.655040269951	-4.87792773822957
JUNCO DO MARANHÃO	MARANHÃO	-46.0707260732137	-1.87460959750276
VILELA	MARANHÃO	-46.0520442086976	-1.74893052551516
LAGO DA PEDRA	MARANHÃO	-45.1258913559145	-4.564744515
SANTA CATARINA	MARANHÃO	-45.1782162915518	-4.56596681885386
ALTO ALEGRE	MARANHÃO	-45.1068994766439	-4.52546104959278
LAGO DAS CUTIAS	MARANHÃO	-45.1382063528518	-4.52132059369494
SANTA TERESA	MARANHÃO	-45.07307049373	-4.48654012105254
FLORESTA	MARANHÃO	-45.140251336758	-4.942282465849
SINDÓ II	MARANHÃO	-45.2094244396601	-4.98371558502619
LAGOA DO SINDÓ	MARANHÃO	-45.279886605515	-4.85880238465004
UNHA-DE-GATO	MARANHÃO	-45.3134556682375	-4.81084066043727
PIAUS	MARANHÃO	-45.2590801688149	-4.77100440793098
TRÊS LAGOS	MARANHÃO	-45.3641126398857	-4.74065520958052
SANTO ANTÔNIO	MARANHÃO	-45.1616274678625	-4.57063734870083
CAJAZEIRA	MARANHÃO	-45.1492767121242	-4.87743473066302
LAGOA SECA	MARANHÃO	-45.1357254677367	-4.89994157701592
LAGO DO JUNCO	MARANHÃO	-45.0513443921165	-4.60764321768366
CIPÓ	MARANHÃO	-45.0458902213468	-4.63950626418496
ABELHA	MARANHÃO	-45.076359131708	-4.5935444522773
RIACHÃO	MARANHÃO	-45.0431401689507	-4.54816098538349
PAU SANTO	MARANHÃO	-44.9982017619338	-4.48252269950359
SÃO MANOEL	MARANHÃO	-44.9185999508501	-4.4906767848946
CENTRO DO AGUIAR	MARANHÃO	-44.9539646005854	-4.48907501262462
LUDUVICO	MARANHÃO	-44.9082686056498	-4.46308368880925
OLHO D'ÁGUA DO ZÉ CODÓ	MARANHÃO	-45.0378852677121	-4.67703103085003
SÃO JOÃO DA MATA	MARANHÃO	-44.8875997897979	-4.51977279434597
LAGO VERDE	MARANHÃO	-44.9376352319942	-4.03871129527666
LAGO LIMPO	MARANHÃO	-44.8899843197725	-4.0548607248966
SÃO CONSTÂNCIO	MARANHÃO	-44.9894338209166	-4.06889445687055
SANTA LUZIA	MARANHÃO	-44.8925361014143	-3.98084505651502
NOVA ROMA	MARANHÃO	-44.8374171340043	-3.93604435954278
SANTA MARIA	MARANHÃO	-44.789088241825	-3.94726467112546
ANDIROBAL	MARANHÃO	-44.7691373985681	-3.90812007379166
MARMORANA	MARANHÃO	-44.9525783981985	-4.01907356265024
BACABALZINHO	MARANHÃO	-44.8021771116737	-3.89409261870628
ALTO DA FUMAÇA	MARANHÃO	-44.9270955971225	-4.01097729384382
LAGOA DO MATO	MARANHÃO	-43.5275591165627	-6.04527729657082
CEDRO	MARANHÃO	-43.5189238480715	-6.08859994862929
TABULEIRO	MARANHÃO	-43.5867692861422	-5.99147917663031
SÃO RAIMUNDO	MARANHÃO	-43.5563797936156	-5.92319591137777
LAGO DOS RODRIGUES	MARANHÃO	-44.9764423255877	-4.61237577693148
CENTRO DO ABREU	MARANHÃO	-44.9616092506618	-4.59208451927472
JURUPARANA	MARANHÃO	-44.9572631270159	-4.55602247951414
SÃO FRANCISCO	MARANHÃO	-44.9213246548768	-4.55344027851727
TRÊS POÇOS	MARANHÃO	-44.9048735893718	-4.57447703350106
SÃO JOÃO DO LAGO VERDE	MARANHÃO	-44.9443842108125	-4.67390296660053
BARRAQUINHA	MARANHÃO	-44.9510874489424	-4.64890260590216
LAGOA GRANDE DO MARANHÃO	MARANHÃO	-45.3906142793613	-4.99312373713713
SUMAÚMA	MARANHÃO	-45.3564115705365	-4.95984784136372
SINDÓ II	MARANHÃO	-45.2955295704747	-4.87980569414806
AGROVILA DO PA LAGOA NOVA	MARANHÃO	-45.4285400318054	-4.96049574287789
PAU FERRADO	MARANHÃO	-45.5794803305712	-4.95934567046371
LAJEADO NOVO	MARANHÃO	-47.0324475171004	-6.19160922666686
PASSAGEM BOA	MARANHÃO	-46.8229281022095	-6.11092007645805
ALDEIA RAIZ	MARANHÃO	-46.8508680381586	-6.07022770869535
AGROVILA DO PA SANTA LUZIA	MARANHÃO	-47.0585071681415	-6.16059142122967
LIMA CAMPOS	MARANHÃO	-44.4693403292236	-4.51704598721753
BOM JESUS	MARANHÃO	-44.4985074948222	-4.56821314555428
LORETO	MARANHÃO	-45.1392416375273	-7.09445416538222
BURITIRANA	MARANHÃO	-45.1674447170502	-6.85605220402014
MATO GROSSO	MARANHÃO	-45.1095677070165	-6.84351233382779
LUÍS DOMINGUES	MARANHÃO	-45.8953319920784	-1.32546024435309
MANAUS	MARANHÃO	-46.0091763710656	-1.5210884781355
BOA VISTA	MARANHÃO	-45.8153786096151	-1.1504156531353
MAGALHÃES DE ALMEIDA	MARANHÃO	-42.2015066913751	-3.3966676742208
MELANCIAS	MARANHÃO	-42.2601382898151	-3.42317264210943
CANTO DO SACO	MARANHÃO	-42.1750670394285	-3.26356535331351
BAIXA DA SALSA	MARANHÃO	-42.1675336965256	-3.29975799411654
CURRALINHO	MARANHÃO	-42.1762737282483	-3.33706521951951
PA SANTO AGOSTINHO	MARANHÃO	-42.1589453505361	-3.2943726779798
CUSTÓDIO LIMA	MARANHÃO	-42.1318072155415	-3.26432947709761
BACURI	MARANHÃO	-42.2392545854928	-3.24493366708128
MARACAÇUMÉ	MARANHÃO	-45.9586390371679	-2.05616454951514
JACY	MARANHÃO	-46.0752519193798	-2.10908386191667
CAJUEIRO	MARANHÃO	-46.0123750063539	-1.96401318302919
VERA CRUZ	MARANHÃO	-46.0178823467507	-1.92069798509983
AGROVILA DO PA VILA MENANES	MARANHÃO	-46.0322442810207	-1.91903929416752
MARAJÁ DO SENA	MARANHÃO	-45.4572376525781	-4.62031332412411
PORTO DO CAITITU	MARANHÃO	-45.4650788462371	-4.78224687149598
CANA BRAVA	MARANHÃO	-45.6178525678645	-4.74302594949555
LAGOA DO JENIPAPO	MARANHÃO	-45.5768783980142	-4.69587841071365
BAIXÃO DO COCO	MARANHÃO	-45.5648090907124	-4.63267137881141
CHUPÉ	MARANHÃO	-45.3900507540831	-4.64818072207413
MARANHÃOZINHO	MARANHÃO	-45.8556114548668	-2.235616992076
BOM JESUS DA MATA	MARANHÃO	-45.9770037818877	-2.45025999621968
CENTRO DO PEDRO	MARANHÃO	-46.012898757899	-2.4854776536499
ALDEIA XIMBORANDÁ	MARANHÃO	-46.0306496402831	-2.67826448528643
ALDEIA MYRAWYRENDA	MARANHÃO	-46.0373820509689	-2.67421777920856
ALDEIA INDÍGENA AXINGURENDÁ	MARANHÃO	-46.1586471558471	-2.5729737979595
MATA ROMA	MARANHÃO	-43.1203894235718	-3.61904550989372
CIDADE NOVA	MARANHÃO	-43.2890948060166	-3.68969877901006
BOM SUCESSO	MARANHÃO	-43.313593732566	-3.56510595401485
VILA ANA LÚCIA	MARANHÃO	-43.1258633512874	-3.67197481991453
MATINHA	MARANHÃO	-45.0364289401062	-3.09840003
AQUIRI	MARANHÃO	-45.0612476655957	-3.12011550380398
AGROVILA DO PA PREGUIÇA VELHA	MARANHÃO	-45.1018275304293	-2.95383798505644
TANQUE DE VALÊNCIA	MARANHÃO	-45.0878001529437	-3.00445508443262
CARANGUEJO	MARANHÃO	-45.0720958009418	-2.98460642613635
SANTA VITÓRIA	MARANHÃO	-45.0466031528645	-3.05925950718975
SANTA MARIA	MARANHÃO	-44.978283649846	-3.05968898274251
ITANS	MARANHÃO	-44.9206786057782	-3.1294953599179
MATÕES	MARANHÃO	-43.201208282913	-5.52246501943405
BOA ESPERANÇA	MARANHÃO	-43.2489322777145	-5.54611674088711
PEDREIRA	MARANHÃO	-43.4786681310074	-5.40176574389515
AGROVILA DO PA QUILOMBO	MARANHÃO	-43.5406425738719	-5.24638265896805
AGROVILA DO PA MONTE VALERIANO	MARANHÃO	-43.7143920571942	-5.30490036417572
